airport_code,airport_name,city,country,country_code,latitude,longitude,timezone,is_major_airport
TUN,Tunis Carthage International Airport,Tunis,TN,TN,36.851002, 10.2272,AF,False
GAF,Gafsa Ksar International Airport,Gafsa,TN,TN,34.422000885009766, 8.822500228881836,AF,False
GAE,Gabès Matmata International Airport,Gabès,TN,TN,33.733691, 9.91941,AF,False
DJE,Djerba Zarzis International Airport,Mellita,TN,TN,33.873719, 10.7773,AF,False
EBM,El Borma Airport,El Borma,TN,TN,31.7043, 9.25462,AF,False
SFA,Sfax Thyna International Airport,Sfax,TN,TN,34.717999, 10.691,AF,False
TOE,Tozeur Nefta International Airport,Tozeur,TN,TN,33.939701080322266, 8.110560417175293,AF,False
DVD,Andavadoaka Airport,Andavadoaka,MG,MG,-22.06608, 43.259573,AF,False
DWO,Diyawanna Oya Seaplane Base,Sri Jayawardenepura Kotte,LK,LK,6.906585, 79.909,AS,False
LRL,Niamtougou International Airport,Niamtougou,TG,TG,9.766675, 1.090944,AF,False
LFW,Lomé–Tokoin International Airport,Lomé,TG,TG,6.16561, 1.25451,AF,False
EAL,Elenak Airport,Mejato Island,MH,MH,9.319305555560002, 166.847777778,OC,False
ANR,Antwerp International Airport (Deurne),Antwerp,BE,BE,51.190667, 4.463153,EU,False
BRU,Brussels Airport,Zaventem,BE,BE,50.901402, 4.48444,EU,False
CRL,Brussels South Charleroi Airport,Charleroi,BE,BE,50.461963, 4.459562,EU,False
GNE,Ghent/Industry Zone Heliport,Gent,BE,BE,51.020551, 3.730341,EU,False
KJK,Flanders International Airport Kortrijk-Wevelgem,Wevelgem,BE,BE,50.818878, 3.209551,EU,False
LGG,Liège Airport,Grâce-Hollogne,BE,BE,50.638574, 5.443897,EU,False
EBO,Ebon Airport,Ebon Atoll,MH,MH,4.5982, 168.752,OC,False
OST,Ostend-Bruges International Airport,Oostende,BE,BE,51.1998, 2.874673,EU,False
OBL,Oostmalle Airfield,Zoersel,BE,BE,51.269092, 4.762428,EU,False
MZD,Méndez Airport,Santiago de Méndez,EC,EC,-2.733330011367798, -78.31670379638672,SA,False
EDA,Edna Bay Seaplane Base,Edna Bay,US,US,55.949653, -133.661012,,False
AOC,Leipzig–Altenburg Airport,Nobitz,DE,DE,50.981945, 12.506389,EU,False
HDF,Heringsdorf Airport,Zirchow,DE,DE,53.8787, 14.1523,EU,False
IES,Riesa-Göhlis Airport,Riesa,DE,DE,51.29361, 13.356111,EU,False
REB,Müritz Airpark,Lärz,DE,DE,53.306389, 12.752222,EU,False
CSO,Cochstedt Airport,Hecklingen,DE,DE,51.8564, 11.4203,EU,False
BBH,Stralsund-Barth Airport,Barth,DE,DE,54.338253, 12.710515,EU,False
FNB,Neubrandenburg Trollenhagen Airport,Trollenhagen,DE,DE,53.6022, 13.306,EU,False
GTI,Rügen Airport,Dreschvitz,DE,DE,54.38347, 13.325542,EU,False
KOQ,Köthen Airport,Köthen (Anhalt),DE,DE,51.723745, 11.948826,EU,False
PEF,Peenemünde Airport,Peenemünde,DE,DE,54.15778, 13.774444,EU,False
BER,Berlin Brandenburg Airport,Berlin,DE,DE,52.361738, 13.502341,EU,False
DRS,Dresden Airport,Dresden,DE,DE,51.134123, 13.767831,EU,False
ERF,Erfurt-Weimar Airport,Erfurt,DE,DE,50.978281, 10.960713,EU,False
FRA,Frankfurt Main Airport,Frankfurt am Main,DE,DE,50.026706, 8.55835,EU,False
FMO,Münster Osnabrück Airport,Greven,DE,DE,52.133816, 7.688482,EU,False
HAM,Hamburg Helmut Schmidt Airport,Hamburg,DE,DE,53.630402, 9.98823,EU,False
CGN,Cologne Bonn Airport,Köln (Cologne),DE,DE,50.865898, 7.14274,EU,False
DUS,Düsseldorf Airport,Düsseldorf,DE,DE,51.289501, 6.76678,EU,False
MUC,Munich Airport,Munich,DE,DE,48.353802, 11.7861,EU,False
NUE,Nuremberg Airport,Nuremberg,DE,DE,49.498699, 11.078056,EU,False
LEJ,Leipzig/Halle Airport,Schkeuditz,DE,DE,51.420657, 12.232705,EU,False
SCN,Saarbrücken Airport,Saarbrücken,DE,DE,49.214545, 7.109735,EU,False
STR,Stuttgart Airport,Stuttgart,DE,DE,48.689899, 9.22196,EU,False
HAJ,Hannover Airport,Hannover,DE,DE,52.461102, 9.68508,EU,False
BRE,Bremen Airport,Bremen,DE,DE,53.046786, 8.78932,EU,False
HHN,Frankfurt-Hahn Airport,Frankfurt am Main (Lautzenhausen),DE,DE,49.946353, 7.261734,EU,False
MHG,Mannheim-City Airport,Mannheim,DE,DE,49.473057, 8.514167,EU,False
EIB,Eisenach-Kindel Airport,Hörselberg-Hainich,DE,DE,50.991604, 10.47973,EU,False
ZOE,Ludwigshafen Accident Hospital Heliport,Ludwigshafen am Rhein,DE,DE,49.486509, 8.389243,EU,False
SGE,Siegerland Airport,Burbach,DE,DE,50.707699, 8.08297,EU,False
IZE,Itzehoe Hungriger Wolf Airfield,Hohenlockstedt,DE,DE,53.992009, 9.576409,EU,False
XFW,Hamburg-Finkenwerder Airport,Hamburg,DE,DE,53.5352783203125, 9.835556030273438,EU,False
KEL,Kiel-Holtenau Airport,Kiel,DE,DE,54.37957, 10.145266,EU,False
LBC,Lübeck Blankensee Airport,Lübeck,DE,DE,53.805401, 10.7192,EU,False
EUM,Neumünster Airport,Neumünster,DE,DE,54.079445, 9.941389,EU,False
FMM,Memmingen Allgau Airport,Memmingen,DE,DE,47.988092, 10.238248,EU,False
AAH,Aachen-Merzbrück Airport,Aachen,DE,DE,50.823055, 6.186389,EU,False
ESS,Essen-Mülheim Airport,Essen,DE,DE,51.402302, 6.93733,EU,False
BFE,Bielefeld Airport,Bielefeld,DE,DE,51.964722, 8.544444,EU,False
MGL,Mönchengladbach Airport,Mönchengladbach,DE,DE,51.230278, 6.504444,EU,False
PAD,Paderborn Lippstadt Airport,Büren,DE,DE,51.612527, 8.617459,EU,False
NRN,Weeze (Niederrhein) Airport,Weeze,DE,DE,51.601362, 6.141228,EU,False
DTM,Dortmund Airport,Dortmund,DE,DE,51.518299, 7.61224,EU,False
AGB,Augsburg Airport,Augsburg,DE,DE,48.425278, 10.931667,EU,False
QLG,Landshut Airfield,Landshut,DE,DE,48.512019, 12.034865,EU,False
OBF,Oberpfaffenhofen Airport,Weßling,DE,DE,48.081402, 11.2831,EU,False
RBM,Straubing Airport,Atting,DE,DE,48.900833, 12.516667,EU,False
FDH,Bodensee Airport Friedrichshafen,Friedrichshafen,DE,DE,47.671299, 9.51149,EU,False
BYU,Bayreuth Airport,Bindlach,DE,DE,49.985001, 11.64,EU,False
URD,Burg Feuerstein Airport,Ebermannstadt,DE,DE,49.794167, 11.133611,EU,False
GHF,Giebelstadt Airport,Giebelstadt,DE,DE,49.6480560303, 9.966388702390002,EU,False
HOQ,Hof-Plauen Airport,Hof,DE,DE,50.288544, 11.852876,EU,False
BBJ,Bitburg Airport,Bitburg,DE,DE,49.945278, 6.565,EU,False
ZQW,Zweibrücken Airport,Zweibrücken,DE,DE,49.2094, 7.40056,EU,False
FKB,Karlsruhe Baden-Baden Airport,Rheinmünster,DE,DE,48.7794, 8.0805,EU,False
LHA,Lahr Airport,Lahr/Schwarzwald,DE,DE,48.369301, 7.82772,EU,False
BWE,Braunschweig-Wolfsburg Airport,Braunschweig,DE,DE,52.319199, 10.5561,EU,False
KSF,Kassel Airport,Calden,DE,DE,51.418395, 9.391638,EU,False
EME,Emden Airport,Emden,DE,DE,53.391109, 7.2275,EU,False
AGE,Wangerooge Airport,Wangerooge,DE,DE,53.782544, 7.919584,EU,False
WVN,JadeWeser Airport,Wilhelmshaven,DE,DE,53.50222, 8.052222,EU,False
JUI,Juist Airport,Juist,DE,DE,53.681421, 7.056398,EU,False
LGO,Langeoog Airport,Langeoog,DE,DE,53.742379, 7.496345,EU,False
BMK,Borkum Airport,Borkum,DE,DE,53.59639, 6.709167,EU,False
NOD,Norden-Norddeich Airport,Norddeich,DE,DE,53.633057, 7.190278,EU,False
VAC,Varrelbusch Airfield,Cloppenburg,DE,DE,52.908333, 8.040556,EU,False
NRD,Norderney Airport,Norderney,DE,DE,53.706944, 7.23,EU,False
BMR,Baltrum Airport,Baltrum,DE,DE,53.72485, 7.373257,EU,False
HEI,Heide-Büsum Airport,Oesterdeichstrich,DE,DE,54.153332, 8.901667,EU,False
FLF,Flensburg-Schäferhaus Airport,Flensburg,DE,DE,54.773335, 9.378889,EU,False
HGL,Helgoland-Düne Airport,Helgoland,DE,DE,54.18528, 7.915833,EU,False
QHU,Husum-Schwesing Airport,Husum,DE,DE,54.5099983215, 9.138333320620001,EU,False
PSH,Sankt Peter-Ording Airport,Sankt Peter-Ording,DE,DE,54.308887, 8.686944,EU,False
GWT,Westerland Sylt Airport,Sylt,DE,DE,54.9132, 8.34047,EU,False
OHR,Wyk auf Föhr Airport,Wyk auf Föhr,DE,DE,54.684444, 8.528333,EU,False
CHE,Tallinn Linnahall Heliport,Tallinn,EE,EE,59.448015, 24.753313,EU,False
KDL,Kärdla Airport,Kärdla,EE,EE,58.99079895019531, 22.830699920654297,EU,False
URE,Kuressaare Airport,Kuressaare,EE,EE,58.22990036010742, 22.50950050354004,EU,False
EPU,Pärnu Airport,Pärnu,EE,EE,58.41899871826172, 24.47279930114746,EU,False
EES,Berenice International Airport / Banas Cape Air Base,Berenice Troglodytica,EG,EG,23.980437, 35.460277,AF,False
TLL,Lennart Meri Tallinn Airport,Tallinn,EE,EE,59.413246, 24.83264,EU,False
TAY,Tartu Airport,Tartu,EE,EE,58.307438, 26.686473,EU,False
ENF,Enontekio Airport,Enontekio,FI,FI,68.362602233887, 23.424299240112,EU,False
KEV,Halli Airport,Jämsä,FI,FI,61.856039, 24.786686,EU,False
HEN,Hernesaari Heliport,Helsinki,FI,FI,60.147778, 24.924444,EU,False
HEL,Helsinki Vantaa Airport,Helsinki (Vantaa),FI,FI,60.318363, 24.963341,EU,False
HYV,Hyvinkää Airfield,Hyvinkää,FI,FI,60.6544, 24.8811,EU,False
KTQ,Kitee Airport,Kitee,FI,FI,62.1661, 30.073601,EU,False
IVL,Ivalo Airport,Ivalo,FI,FI,68.6073, 27.4053,EU,False
JOE,Joensuu Airport,Joensuu,FI,FI,62.658815, 29.619398,EU,False
JYV,Jyväskylä Airport,Jyväskylän Maalaiskunta,FI,FI,62.399502, 25.678301,EU,False
KAU,Kauhava Airfield,Kauhava,FI,FI,63.127102, 23.051399,EU,False
KEM,Kemi-Tornio Airport,Kemi / Tornio,FI,FI,65.778701782227, 24.582099914551,EU,False
KAJ,Kajaani Airport,Kajaani,FI,FI,64.2855, 27.6924,EU,False
KHJ,Kauhajoki Airfield,Kauhajoki,FI,FI,62.463212, 22.390817,EU,False
KOK,Kokkola-Pietarsaari Airport,Kokkola / Kruunupyy,FI,FI,63.721199, 23.143101,EU,False
KAO,Kuusamo Airport,Kuusamo,FI,FI,65.987602, 29.239401,EU,False
KTT,Kittilä International Airport,Kittilä,FI,FI,67.700996, 24.8468,EU,False
KUO,Kuopio Airport,Kuopio / Siilinjärvi,FI,FI,63.007099, 27.7978,EU,False
LPP,Lappeenranta Airport,Lappeenranta,FI,FI,61.044601, 28.144743,EU,False
MHQ,Mariehamn Airport,Mariehamn,FI,FI,60.1222, 19.898199,EU,False
MIK,Mikkeli Airport,Mikkeli,FI,FI,61.6866, 27.201799,EU,False
OUL,Oulu Airport,Oulu / Oulunsalo,FI,FI,64.930099, 25.354601,EU,False
POR,Pori Airport,Pori,FI,FI,61.4617, 21.799999,EU,False
RVN,Rovaniemi Airport,Rovaniemi,FI,FI,66.563327, 25.829751,EU,False
SVL,Savonlinna Airport,Savonlinna,FI,FI,61.9431, 28.945101,EU,False
SJY,Seinäjoki Airport,Seinäjoki / Ilmajoki,FI,FI,62.692101, 22.8323,EU,False
SOT,Sodankyla Airport,Sodankyla,FI,FI,67.3949966431, 26.6191005707,EU,False
TMP,Tampere-Pirkkala Airport,Tampere / Pirkkala,FI,FI,61.414101, 23.604401,EU,False
TKU,Turku Airport,Turku,FI,FI,60.514099, 22.2628,EU,False
UTI,Utti Air Base,Utti / Valkeala,FI,FI,60.8964, 26.9384,EU,False
VAA,Vaasa Airport,Vaasa,FI,FI,63.05023, 21.762543,EU,False
VRK,Varkaus Airport,Varkaus / Joroinen,FI,FI,62.171101, 27.868601,EU,False
YLI,Ylivieska Airfield,Ylivieska,FI,FI,64.054722, 24.725278,EU,False
AUE,Abu Rudeis Airport,Ras Abu Rudeis,EG,EG,28.899694, 33.202057,AS,False
BFS,Belfast International Airport,Belfast,GB,GB,54.6575012207, -6.2158298492399995,EU,False
ENK,Enniskillen/St Angelo Airport,"Enniskillen, Fermanagh and Omagh",GB,GB,54.398274, -7.651179,EU,False
BHD,George Best Belfast City Airport,Belfast,GB,GB,54.618099, -5.8725,EU,False
LDY,City of Derry Airport,"Derry, Derry and Strabane",GB,GB,55.042801, -7.16111,EU,False
BHX,Birmingham Airport,"Birmingham, West Midlands",GB,GB,52.453899, -1.74803,EU,False
CVT,Coventry Airport,"Coventry, West Midlands",GB,GB,52.369701, -1.47972,EU,False
GLO,Gloucestershire Airport,"Staverton, Gloucestershire",GB,GB,51.894199, -2.16722,EU,False
ORM,Sywell Aerodrome,"Northampton, Northamptonshire",GB,GB,52.305302, -0.793056,EU,False
NQT,Nottingham City Airport,"Nottingham, Nottinghamshire",GB,GB,52.919998, -1.07917,EU,False
GBA,Cotswold Airport,"Cirencester, Gloucestershire",GB,GB,51.668528, -2.056599,EU,False
MAN,Manchester Airport,"Manchester, Greater Manchester",GB,GB,53.349375, -2.279521,EU,False
UPV,Upavon Aerodrome,"Pewsey, Wiltshire",GB,GB,51.28657, -1.782239,EU,False
YEO,RNAS Yeovilton,"Yeovil, Somerset",GB,GB,51.009399, -2.63882,EU,False
CAL,Campbeltown Airport,Campbeltown,GB,GB,55.437199, -5.68639,EU,False
EOI,Eday Airport,Eday,GB,GB,59.19060134887695, -2.7722198963165283,EU,False
FIE,Fair Isle Airport,Fair Isle,GB,GB,59.534721, -1.628509,EU,False
WHS,Whalsay Airstrip,"Whalsay, Shetlands",GB,GB,60.376835, -0.927229,EU,False
SKL,Broadford Airstrip,"Ashaig, Highland",GB,GB,57.253131, -5.827755,EU,False
COL,Coll Airport,Coll Island,GB,GB,56.601898, -6.61778,EU,False
NRL,North Ronaldsay Airport,North Ronaldsay,GB,GB,59.3675003052, -2.43443989754,EU,False
OBN,Oban Airport,North Connel,GB,GB,56.463501, -5.39967,EU,False
PPW,Papa Westray Airport,"Papa Westray, Orkney Islands",GB,GB,59.351012, -2.900353,EU,False
SOY,Stronsay Airport,Stronsay,GB,GB,59.1553, -2.64139,EU,False
NDY,Sanday Airport,Sanday,GB,GB,59.250301, -2.57667,EU,False
LWK,Lerwick / Tingwall Airport,"Lerwick, Shetland Islands",GB,GB,60.1922, -1.24361,EU,False
WRY,Westray Airport,"Westray, Orkney Islands",GB,GB,59.350475, -2.950062,EU,False
CSA,Colonsay Airstrip,Colonsay,GB,GB,56.057499, -6.24306,EU,False
HAW,Haverfordwest Airport,Haverfordwest,GB,GB,51.833099365234375, -4.9611101150512695,EU,False
CWL,Cardiff International Airport,Cardiff,GB,GB,51.396702, -3.34333,EU,False
SWS,Swansea Airport,Swansea,GB,GB,51.601366, -4.071006,EU,False
BRS,Bristol Airport,Bristol,GB,GB,51.382326, -2.716453,EU,False
LPL,Liverpool John Lennon Airport,Liverpool,GB,GB,53.334863, -2.849637,EU,False
LTN,London Luton Airport,"Luton, Luton",GB,GB,51.874699, -0.368333,EU,False
LEQ,Land's End Airport,"Land's End, Cornwall",GB,GB,50.102798, -5.67056,EU,False
ISC,St. Mary's Airport,"St. Mary's, Isles of Scilly",GB,GB,49.913375, -6.291894,EU,False
BOH,Bournemouth Airport,Bournemouth,GB,GB,50.780483, -1.839576,EU,False
SOU,Southampton Airport,Southampton,GB,GB,50.950298, -1.3568,EU,False
BBP,Bembridge Airport,"Bembridge, Isle of Wight",GB,GB,50.678101, -1.10944,EU,False
NQY,Cornwall Airport Newquay,Newquay,GB,GB,50.440601, -4.99541,EU,False
QUG,Goodwood Aerodrome,"Chichester, West Sussex",GB,GB,50.859832, -0.760073,EU,False
ACI,Alderney Airport,Saint Anne,GG,GG,49.706104, -2.21472,EU,False
GCI,Guernsey Airport,Saint Peter Port,GG,GG,49.435001, -2.60197,EU,False
JER,Jersey Airport,St. Peter,JE,JE,49.207901, -2.19551,EU,False
ESH,Brighton City Airport,"Brighton, East Sussex",GB,GB,50.835602, -0.297222,EU,False
BQH,London Biggin Hill Airport,London,GB,GB,51.33079910279999, 0.0324999988079,EU,False
LGW,London Gatwick Airport,London,GB,GB,51.148744, -0.185739,EU,False
LCY,London City Airport,London,GB,GB,51.505299, 0.055278,EU,False
FAB,Farnborough Airport,"Farnborough, Hampshire",GB,GB,51.275799, -0.776333,EU,False
BBS,Blackbushe Airport,"Camberley, Surrey",GB,GB,51.323898, -0.8475,EU,False
LHR,London Heathrow Airport,London,GB,GB,51.470748, -0.459909,EU,False
SEN,London Southend Airport,"Southend-on-Sea, Essex",GB,GB,51.570562, 0.693627,EU,False
LYX,Lydd London Ashford Airport,"Romney Marsh, Kent",GB,GB,50.956246, 0.939074,EU,False
CAX,Carlisle Lake District Airport,"Carlisle, Cumbria",GB,GB,54.9375, -2.80917,EU,False
BLK,Blackpool Airport,Blackpool,GB,GB,53.771702, -3.02861,EU,False
HUY,Humberside Airport,"Grimsby, Lincolnshire",GB,GB,53.576152, -0.34954,EU,False
BWF,Barrow Walney Island Airport,Barrow-in-Furness,GB,GB,54.1286111, -3.2675,EU,False
LBA,Leeds Bradford Airport,"Leeds, West Yorkshire",GB,GB,53.865898, -1.66057,EU,False
WRT,Warton Aerodrome,Warton,GB,GB,53.745098, -2.88306,EU,False
CEG,Hawarden Airport,Broughton,GB,GB,53.178101, -2.97778,EU,False
IOM,Isle of Man Airport,Castletown,IM,IM,54.083081, -4.623871,EU,False
NCL,Newcastle International Airport,"Newcastle upon Tyne, Tyne and Wear",GB,GB,55.037958, -1.689577,EU,False
MME,Teesside International Airport,"Darlington, Durham",GB,GB,54.509201, -1.42941,EU,False
EMA,East Midlands Airport,"Nottingham, Leicestershire",GB,GB,52.8311, -1.32806,EU,False
VLY,Anglesey Airport,Angelsey,GB,GB,53.2481, -4.53534,EU,False
KOI,Kirkwall Airport,"Kirkwall, Orkney Islands",GB,GB,58.957903, -2.905077,EU,False
LSI,Sumburgh Airport,"Lerwick, Shetland",GB,GB,59.878899, -1.29556,EU,False
WIC,Wick John O'Groats Airport,Wick,GB,GB,58.4589, -3.09306,EU,False
ABZ,Aberdeen International Airport,Aberdeen,GB,GB,57.2019, -2.19778,EU,False
INV,Inverness Airport,Inverness,GB,GB,57.5425, -4.0475,EU,False
GLA,Glasgow Airport,Glasgow,GB,GB,55.871899, -4.43306,EU,False
EDI,Edinburgh Airport,Edinburgh,GB,GB,55.950145, -3.372288,EU,False
ILY,Islay Airport,"Isle of Islay, Argyll and Bute",GB,GB,55.682708, -6.257525,EU,False
PIK,Glasgow Prestwick Airport,"Prestwick, South Ayrshire",GB,GB,55.501499, -4.577182,EU,False
BEB,Benbecula Airport,Balivanich,GB,GB,57.481098, -7.36278,EU,False
DND,Dundee Airport,Dundee,GB,GB,56.452499, -3.02583,EU,False
SYY,Stornoway Airport,"Stornoway, Western Isles",GB,GB,58.215599, -6.33111,EU,False
BRR,Barra Airport,Eoligarry,GB,GB,57.0228, -7.44306,EU,False
PSL,Perth/Scone Airport,"Perth, Perth and Kinross",GB,GB,56.439201, -3.37222,EU,False
TRE,Tiree Airport,"Balemartine, Argyll and Bute",GB,GB,56.499199, -6.86917,EU,False
ADX,Leuchars Station Airfield,"Leuchars, Fife",GB,GB,56.37398, -2.868862,EU,False
LMO,RAF Lossiemouth,"Lossiemouth, Moray",GB,GB,57.7052, -3.33917,EU,False
CBG,Cambridge City Airport,"Cambridge, Cambridgeshire",GB,GB,52.205002, 0.175,EU,False
NWI,Norwich Airport,"Norwich, Norfolk",GB,GB,52.6758, 1.28278,EU,False
STN,London Stansted Airport,"London, Essex",GB,GB,51.884998, 0.235,EU,False
HYC,Wycombe Air Park,"Marlow, Buckinghamshire",GB,GB,51.61177, -0.808316,EU,False
EXT,Exeter International Airport,"Exeter, Devon",GB,GB,50.734261, -3.413984,EU,False
OXF,London Oxford Airport,"Kidlington, Oxfordshire",GB,GB,51.836899, -1.32,EU,False
RCS,Rochester Airport,"Rochester, Kent",GB,GB,51.351898, 0.503333,EU,False
BEX,RAF Benson,"Wallingford, Oxfordshire",GB,GB,51.614366, -1.095991,EU,False
LKZ,RAF Lakenheath,"Brandon, Suffolk",GB,GB,52.40954, 0.561161,EU,False
MHZ,RAF Mildenhall,"Bury Saint Edmunds, Suffolk",GB,GB,52.3619, 0.486406,EU,False
FFD,RAF Fairford,"Fairford, Gloucestershire",GB,GB,51.683568, -1.789172,EU,False
BZZ,RAF Brize Norton,"Carterton, Oxfordshire",GB,GB,51.75, -1.58362,EU,False
ODH,RAF Odiham,"Hook, Hampshire",GB,GB,51.2341, -0.942825,EU,False
NHT,RAF Northolt,"Northolt, Greater London",GB,GB,51.553001, -0.418167,EU,False
QCY,RAF Coningsby,"Lincoln, Lincolnshire",GB,GB,53.092999, -0.166014,EU,False
BEQ,RAF Honington,"Bury Saint Edmunds, Suffolk",GB,GB,52.342602, 0.772939,EU,False
WTN,RAF Waddington,"Lincoln, Lincolnshire",GB,GB,53.166199, -0.523811,EU,False
KNF,RAF Marham,"King's Lynn, Norfolk",GB,GB,52.648395, 0.550692,EU,False
MPN,Mount Pleasant Airport / RAF Mount Pleasant,Mount Pleasant,FK,FK,-51.822642, -58.445777,SA,False
AMS,Amsterdam Airport Schiphol,Amsterdam,NL,NL,52.308601, 4.76389,EU,False
MST,Maastricht Aachen Airport,Maastricht,NL,NL,50.911087, 5.769401,EU,False
EIN,Eindhoven Airport,Eindhoven,NL,NL,51.4500999451, 5.37452983856,EU,False
GRQ,Groningen Airport Eelde,Groningen,NL,NL,53.119107, 6.577652,EU,False
GLZ,Gilze Rijen Air Base,Rijen,NL,NL,51.567402, 4.93183,EU,False
DHR,De Kooy Airfield / Den Helder Naval Air Station,Den Helder,NL,NL,52.923401, 4.78062,EU,False
LEY,Lelystad Airport,Lelystad,NL,NL,52.453188, 5.514622,EU,False
LWR,Leeuwarden Air Base,Leeuwarden,NL,NL,53.228599548339844, 5.760560035705566,EU,False
RTM,Rotterdam The Hague Airport,Rotterdam,NL,NL,51.956902, 4.43722,EU,False
ENS,Twente Airport,Enschede,NL,NL,52.275833, 6.889167,EU,False
UDE,Volkel Air Base,Uden,NL,NL,51.657222, 5.707778,EU,False
WOE,Woensdrecht Air Base,Hoogerheide,NL,NL,51.4491, 4.34203,EU,False
BYT,Bantry Aerodrome,Bantry,IE,IE,51.6772, -9.487123,EU,False
BLY,Belmullet Aerodrome,Belmullet,IE,IE,54.2228012085, -10.0307998657,EU,False
NNR,Connemara Regional Airport,Inverin,IE,IE,53.23030090332031, -9.467780113220215,EU,False
ORK,Cork International Airport,Cork,IE,IE,51.841301, -8.49111,EU,False
CFN,Donegal Airport,Donegal,IE,IE,55.0442008972168, -8.340999603271484,EU,False
DUB,Dublin Airport,Dublin,IE,IE,53.428713, -6.262121,EU,False
IOR,Inishmore Aerodrome,Inis Mór,IE,IE,53.1067008972168, -9.653610229492188,EU,False
INQ,Inisheer Aerodrome,Inis Oírr,IE,IE,53.064701, -9.5109,EU,False
KKY,Kilkenny Airport,Kilkenny,IE,IE,52.65079879760742, -7.296110153198242,EU,False
NOC,Ireland West Airport Knock,Charlestown,IE,IE,53.910439, -8.817002,EU,False
KIR,Kerry Airport,Farranfore,IE,IE,52.180901, -9.52378,EU,False
IIA,Inishmaan Aerodrome,Inis Meáin,IE,IE,53.092999, -9.56806,EU,False
SNN,Shannon Airport,Shannon,IE,IE,52.702, -8.92482,EU,False
SXL,Sligo Airport,Sligo,IE,IE,54.280200958252, -8.5992097854614,EU,False
WAT,Waterford Airport,Waterford,IE,IE,52.187199, -7.08696,EU,False
EJN,Ejin Banner Taolai Airport,Ejin Banner,CN,CN,42.0155, 101.0005,AS,False
EJT,Enejit Airport,Enejit Island,MH,MH,6.0404, 171.9846,OC,False
AAR,Aarhus Airport,Aarhus,DK,DK,56.303331, 10.618286,EU,False
BLL,Billund Airport,Billund,DK,DK,55.740335, 9.157019,EU,False
CPH,Copenhagen Kastrup Airport,Copenhagen,DK,DK,55.617900848389, 12.656000137329,EU,False
EBJ,Esbjerg Airport,Esbjerg,DK,DK,55.525902, 8.5534,EU,False
KRP,Midtjyllands Airport / Air Base Karup,Karup,DK,DK,56.297139, 9.104311,EU,False
BYR,Læsø Airport,Læsø,DK,DK,57.277199, 11.0001,EU,False
MRW,Lolland Falster Maribo Airport,Rødby,DK,DK,54.699447, 11.438163,EU,False
ODE,Odense Hans Christian Andersen Airport,Odense,DK,DK,55.475307, 10.327206,EU,False
RKE,Copenhagen Roskilde Airport,Roskilde,DK,DK,55.585602, 12.1314,EU,False
RNN,Bornholm Airport,Rønne,DK,DK,55.063301, 14.7596,EU,False
SGD,Sønderborg Airport,Sønderborg,DK,DK,54.96440124511719, 9.791729927062988,EU,False
CNL,Sindal Airport,Sindal,DK,DK,57.503502, 10.2294,EU,False
SKS,Skrydstrup Air Base,Vojens,DK,DK,55.221048, 9.26702,EU,False
SQW,Skive Airport,Skive,DK,DK,56.550201, 9.17298,EU,False
TED,Thisted Airport,Thisted,DK,DK,57.068802, 8.70522,EU,False
FAE,Vágar Airport,Vágar,FO,FO,62.063256, -7.275782,EU,False
STA,Stauning Vestjylland  Airport,Skjern,DK,DK,55.990101, 8.35391,EU,False
AAL,Aalborg Airport,Aalborg,DK,DK,57.094763, 9.84993,EU,False
LUX,Luxembourg-Findel International Airport,Luxembourg,LU,LU,49.626845, 6.212134,EU,False
EMR,El Mirador Heliport,El Mirador,GT,GT,17.752077, -89.924916,,False
AES,Ålesund Airport,Ålesund,NO,NO,62.560443, 6.110845,EU,False
